# Derived from JMdict common-only data (2026-08-31) via scriptin/jmdict-simplified.
# Original data © EDRDG under the EDRDG Dictionary License; distribution terms: CC BY-SA 4.0.
# See docs/katakana-english-dictionary-notice.md.
ノータッチ	not participating in
ノート	notebook
ノート	copy-book
ノート	exercise book
ノーヒットノーランゲーム	no-hit no-run game
ノーマーク	not under observation
ノーマーク	unnoticed
ノーマーク	unguarded
ノーマライズ	normalize
ノーマライズ	normalise
ノイズ	noise
ノイローゼ	neurosis
ノイローゼ	nervous breakdown
ノイローゼ	mental problem
ノウハウ	know-how
ノウハウ	expertise
ノウハウ	the ropes
ノスタルジー	nostalgia
ノスタルジア	nostalgia
ノズル	nozzle
ノッカー	knocker
ノック	knock
ノック	knocking
ノック	fungo hitting
ノックダウン	knockdown
ノブ	knob
ノブ	doorknob
ノミネート	nomination
ノンフィクション	nonfiction
ハート	heart
ハード	hardware
ハードウェア	hardware
ハードカバー	hardcover
ハードカバー	hardback
ハードディスク	hard drive
ハードトップ	hardtop
ハードボイルド	tough
ハードボイルド	hard-boiled fiction
ハードル	hurdle
ハードル	hurdle race
ハードル	hurdles
ハードロック	hard rock
ハーバー	harbor
ハーバー	harbour
ハーフ	half
ハーフ	person of mixed parentage
ハーフ	halfback
ハーフタイム	half time
ハーフタイム	halftime
ハーブ	herb
ハープ	harp
ハープ	harmonica
ハーモニー	harmony
ハーモニカ	harmonica
ハーモニカ	mouth organ
ハーモニカ	cunnilingus
ハーレム	harem
ハイ	euphoric
ハイ	intoxicated
ハイウェイ	highway
ハイカー	hiker
ハイキング	hiking
ハイク	hike
ハイジャック	hijack
ハイジャック	highjack
ハイスクール	high school
ハイツ	heights
ハイティーン	late teens
ハイテク	high-tech
ハイヒール	high heels
ハイヒール	high-heeled shoes
ハイビジョン	high-definition television
ハイビスカス	hibiscus
ハイファイ	hi-fi
ハイブリッド	hybrid
ハイペース	quick pace
ハイム	home
ハイヤー	hired car with driver
ハイヤー	chauffeur-driven vehicle for hire
ハイライト	highlight
ハイランド	highland
ハイレベル	high-level
ハウジング	enclosure
ハウジング	colocation
ハウジング	co-location
ハウス	house
ハウス	greenhouse
ハウス	house music
ハッカー	hacker
ハッスル	hustle
ハッスル	working hard
ハッスル	doing with enthusiasm
ハッチ	hatch
ハット	hat
ハッピーエンド	happy ending
ハネムーン	honeymoon
ハプニング	unforeseen event
ハプニング	surprising occurrence
ハムスター	hamster
ハリケーン	hurricane
ハロゲン	halogen
ハロン	halon
ハンカチ	handkerchief
ハング	hang
ハング	freeze
ハング	lockup
ハンスト	hunger strike
ハンター	hunter
ハンティング	hunting
ハンティング	hunting cap
ハンディキャップ	handicap
ハンド	hand
ハンドバッグ	handbag
ハンドバッグ	purse
ハンドブック	handbook
ハンドボール	handball
ハンドメイド	handmade
ハンドル	handle
ハンドル	steering wheel
ハンドル	handlebar
ハンバーガー	burger
ハンバーグ	hamburger steak
ハンマー	hammer
バー	bar
バー	tavern
バー	barroom
バーガー	burger
バーガー	hamburger
バーゲン	bargain
バーゲン	bargain sale
バーゲンセール	bargain sale
バーコード	barcode
バーコード	bar code
バージョン	version
バージン	virgin
バージン	virginity
バースデー	birthday
バースト	rupture
バースト	blowout
バーター	barter
バーテン	bartender
バーディー	birdie
バードコール	birdcall
バーナー	burner
バーバー	barber
バーバー	barbershop
バーバー	barber shop
バーベキュー	barbecue
バーベキュー	barbeque
バーベル	barbell
バーボン	bourbon
バール	crowbar
バーレスク	burlesque
バイアスロン	biathlon
バイオ	biotechnology
バイオテクノロジー	biotechnology
ヴァイオリニスト	violinist
バイオリン	violin
ヴァイオリン	violin
バイキング	smorgasbord
バイキング	buffet
バイキング	hodge-podge
バイク	motorcycle
バイク	motorbike
バイク	bike
バイタリティ	vitality
バイト	part-time job
バイト	side job
バイト	part-time worker
バイパス	bypass
バイヤー	buyer
バイリンガル	bilingual
バウサイド	bow side
バウンド	bounce
バウンド	bound
バカンス	holidays
バカンス	vacation
バガボンド	vagabond
バギー	all-terrain vehicle
バギー	quad bike
バギー	dune buggy
バクテリア	bacteria
バクテリア	bacillus
バクテリア	germ
バケツ	bucket
バケツ	pail
バザー	bazaar
バザー	bazar
バザール	bazaar
バザール	bazar
バス	bus
バスク	basque
バスケット	basket
バスケット	basketball
バスケット	basket cloth
バスケットボール	basketball
バスター	fake bunt
バスター	slash bunt
バスト	breasts
バスト	bosom
バスト	half-length portrait
バスルーム	bathroom
バター	butter
バタバタ	motorcycle
バタバタ	three-wheeler truck
バタフライ	gee-string
バック	back
バック	rear
バック	background
バックアップ	support
バックアップ	covering
バックアップ	backup
バックグラウンド	circumstances
バックグラウンド	background music
バックス	the backs
バックスクリーン	centerfield screen
バックネット	backstop
バックネット	back screen
バックハンド	backhand
バックボーン	support
バッグ	bag
バッジ	badge
バッティング	batting
バッテリー	battery
バトンタッチ	baton pass
バトンタッチ	baton handoff
バトンタッチ	passing the baton
バドミントン	badminton
バナナ	banana
バニラ	vanilla
バブル	bubble
バブル	bubble economy
バプテスト	baptist
バラエティ	variety
バラエティ	variety show
バラック	shack
バラック	shanty
バラック	hut
バランス	balance
バランスシート	balance sheet
バリア	barrier
バリア	protective wall
バリア	bulwark
バリウム	barium sulfate suspension
バリエーション	variation
バリケード	barricade
バリトン	baritone
バルーン	balloon
バルカンラバー	vulcanized rubber
バルカンラバー	vulcanised rubber
バルコニー	balcony
バルブ	valve
バレー	volleyball
バレーボール	volleyball
バレエ	ballet
バレリーナ	ballerina
バロック	baroque
バロメーター	indicator
バロメーター	index
バロメーター	barometer
バンカー	bunker
バンク	embankment
バンク	bank
バント	bunt
バント	bunting
バンド	strap
バンパー	bumper
パー	par
パー	equivalence
パー	face value
パーカー	hooded sweatshirt
パーカー	hoodie
パーカー	hoody
パーカッション	percussion
パーキング	parking
パーク	parking
パース	perspective view
パース	perspective
パーセプトロン	perceptron
パーセント	percent
パーセント	per cent
パーセント	percentage
パーソナリティー	personality
パーソナリティー	individuality
パーソナリティー	celebrity
パーツ	part
パーツ	component
パート	part
パート	part-timer
パートタイマー	part-timer
パートナー	partner
パートナー	spouse
パーフェクト	perfect
パーフェクト	perfect game
パープル	purple
パープレー	scoring even-par for the entire round
パーマ	permanent wave
パームボール	palm ball
パーラー	parlor
パーラー	parlour
パーラー	lounge
パール	pearl
パーレン	parentheses
パーレン	round brackets
パイ	pie
パイ	tart
パイオニア	pioneer
パイプ	pipe
パイプ	tube
パイプ	cigarette holder
パイロット	pilot
パインジュース	pineapple juice
パウダー	powder
パゴダ	pagoda
パジャマ	pajamas
パジャマ	pyjamas
パス	ticket
パスタ	pasta
パステル	pastel
パスポート	passport
パスワード	password
パズル	puzzle
パソコン	personal computer
パター	putter
パターン	pattern
パターン	behavioural pattern
パターン	behavioral pattern
パチンコ	pachinko
パチンコ	slingshot
パチンコ	catapult
パッキング	gasket
パック	pack
パック	packet
パック	carton
パッケージ	package
パッション	passion
パッション	ardor
パッション	enthusiasm
パッシング	high beaming
パッシング	passing
パッチワーク	patchwork
パッティング	patting
パッティング	putting
パット	putt
パッド	pad
パッド	padding
パッド	gamepad
パテ	putty
パテ	filler
パティオ	patio
パトカー	patrol car
パトカー	police car
パトカー	squad car
パトリオティズム	patriotism
パトロール	patrol
パトロン	patroness
パトロン	financial supporter
パトロン	sugar daddy
パドック	paddock
パドル	paddle
パニック	panic
パネリスト	panelist
パネル	panel
パノラマ	panorama
パノラマ	panoramic painting
パパ	dad
パパ	daddy
パパ	papa
パパイヤ	pawpaw
パビリオン	pavilion
パフォーマンス	theatre
パフォーマンス	theater
パフォーマンス	showy action
パブ	pub
パブリシティー	publicity
パブリック	public
パラグライダー	paraglider
パラシュート	parachute
パラソル	sunshade
パラダイス	paradise
パラダイム	paradigm
パラドックス	paradox
パラボラアンテナ	parabolic antenna
パルサー	pulsar
パルス	pulse
パルチザン	partisan
パルプ	pulp
パレード	parade
パレス	palace
パレット	palette
パロディー	parody
パワー	power
パワーアップ	powering up
パワーステアリング	power steering
パワフル	powerful
パン	bread
パン	staff of life
パンク	puncture
パンク	blowout
パンク	bursting
パンジー	garden pansy
パンタグラフ	pantograph
パンダ	panda
パンチ	hole punch
パンチ	impact
パンツ	underpants
パンツ	pants
パンツ	briefs
パンティー	panties
パンティー	knickers
パントマイム	mime
パントマイム	dumb show
パントマイム	silent drama
パンフ	pamphlet
パンフ	brochure
パンフ	leaflet
パンフレット	pamphlet
パンフレット	brochure
パンフレット	leaflet
パンプス	pumps
パンプス	court shoe
ヒーター	heater
ヒータ	heater
ヒート	heat
ヒート	heating up
ヒート	becoming more exciting
ヒール	heel
ヒール	bad guy
ヒール	player of villain roles
ヒーロー	hero
ヒア	hear
ヒア	here
ヒアリング	listening comprehension
ヒアリング	survey
ヒヤリング	listening comprehension
ヒヤリング	survey
ヒステリー	hysteria
ヒッチハイク	hitch-hike
ヒッチハイク	hitchhiking
ヒット	hit
ヒット	base hit
ヒット	safe hit
ヒッピー	hippy
ヒッピー	hippie
ヒップ	hips
ヒップ	buttocks
ヒップ	backside
ヒューズ	fuse
ヒューマニズム	humanism
ヒューマン	human
ヒレ	fillet
ヒレ	tenderloin
ヒロイズム	heroism
ヒロイン	heroine
ヒロイン	female protagonist
ヒロイン	heroic woman
ヒント	hint
ヒント	clue
ビーカ	beaker
ビーグル	beagle
ビーズ	beads
ビーチ	beach
ビート	beet
ビーバー	beaver
ビーフ	beef
ビーム	beam
ビアガーデン	beer garden
ビオラ	viola
ビギナー	beginner
ビクター	victor
ビクトリー	victory
ビザ	visa
ビジター	visitor
ビジター	visiting team
ビジネス	business
ビジネスマン	businessman
ビジョン	foresight
ビジョン	prospect
ビジョン	large display screen
ビス	screw
ビスケット	cookie
ビスケット	biscuit
ビスタカー	vista car
ビタミン	vitamin
ビッグイベント	big event
ビッグバン	big bang
ビット	bit
ビデオ	videotape
ビデオ	videocassette
ビデオ	videocassette recorder
ビデオテープ	video tape
ビニール	vinyl
ビニール	plastic
ビニール	vinyl record
ビバーク	bivouac
ビュー	view
ビューロー	bureau
ビュッフェ	buffet
ビュッフェ	self-service meal
ビラ	villa
ビラ	holiday house
ビリヤード	billiards
ビリヤード	pool
ビリヤード	snooker
ビル	multi-floor building
ビル	multi-storey building
ビルディング	multi-floor building
ビルディング	multi-storey building
ビルディング	tall building
ビルトイン	built-in
ビルボード	billboard
ビレッジ	village
ビンゴ	bingo
ピーク	peak
ピース	peace
ピース	peace sign
ピーチ	peach
ピーナッツ	peanut
ピーナツ	peanut
ピープル	people
ピーマン	green pepper
ピーマン	sweet pepper
ピーマン	capsicum
ピアス	ear piercing
ピアス	body piercing
ピアニスト	pianist
ピエロ	clown
ピクチャー	picture
ピクニック	picnic
ピクニック	outing
ピクニック	hike
ピケ	pique
ピザ	pizza
ピッツァ	pizza
ピストル	pistol
ピストン	piston
ピストン	plunger
ピッキング	lock picking
ピック	pick
ピック	plectrum
ピック	ice pick
ピックアップサービス	pickup service
ピッチ	pace
ピッチ	speed
ピッチ	rate
ピッチャー	pitcher
ピッチャー	jug
ピッチング	pitching
ピッチング	pitch
ピット	pit
ピット	pits
ピュア	pure
ピラニア	piranha
ピラフ	pilaf
ピラフ	pilau
ピラフ	pulao
ピラミッド	pyramid
ピリオド	full stop
ピリオド	era
ピル	pill
ピル	birth-control pill
ピル	oral contraceptive
ピン	pin
ピン	flagstick
ピンク	pink
ピンク	erotic
ピンク	blue
ピンセット	tweezers
ピンセット	forceps
ピンチ	pinch
ピンチ	tough spot
ピンチ	bind
ピンチヒッター	pinch hitter
ピント	focal point
ピンポイント	pinpoint
ピンポン	ping-pong
ピンポン	table tennis
フーガ	fugue
フード	hood
ファースト	first base
ファースト	first baseman
ファーム	farm
ファーム	farm team
ファイア	fire
ファイター	fighter
ファイティングスピリット	fighting spirit
ファイト	fight
ファイト	fighting spirit
ファイナル	final
ファイナルセット	final set
ファイナンス	finance
ファイバー	fiber
ファイバー	fibre
ファイブスター	five-star
ファイリングシステム	filing system
ファイル	filing
ファイル	keeping on file
ファイル	file
ファインダー	viewfinder
ファインダー	finder
ファインプレー	fine play
ファウル	foul
ファウル	foul ball
ファクシミリ	facsimile
ファクシミリ	fax
ファクシミリ	fax machine
ファクター	factor
ファクトリー	factory
ファシスト	fascist
ファシズム	fascism
ファシリティ	facility
ファストフード	fast food
ファスナー	zip fastener
ファスナー	zipper
ファスナー	zip
ファックス	fax
ファックス	facsimile
ファックス	fax machine
ファクス	fax
ファクス	facsimile
ファクス	fax machine
ファッショ	fascism
ファッショ	fascist
ファッション	fashion
ファッションショー	fashion show
ファミリー	family
ファミリア	familiar
ファラウェイ	far away
ファルス	stuffing
ファルス	stuffed food
ファン	fan
ファン	enthusiast
ファンキー	funky
ファンク	funk
ファンクラブ	fan club
ファンタジー	fantasy
ファンダメンタルズ	fundamentals
ファンデーション	foundation garment
ファントム	phantom
ファンド	fund
フィーダ	feeder
フィート	feet
フィート	foot
フィーリング	feeling
フィールド	field
フィールド	meadow
フィールド	blank
フィールドワーク	fieldwork
フィアンセ	fiance
フィアンセ	fiancee
フィギュア	figure
フィギュア	form
フィギュア	shape
フィクサー	fixer
フィクション	fiction
フィスカルポリシー	fiscal policy
フィッシュ	fish
フィッティング	fitting
フィッティング	installation
フィット	fit
フィットネス	fitness
フィニッシュ	finish
フィニッシュ	end
フィニッシュ	conclusion
フィフティーフィフティー	fifty-fifty
フィヨルド	fjord
フィル	philharmonic
フィルター	filter
フィルハーモニー	philharmonic
フィルム	film
フイルム	film
フィン	swim fin
フィン	flipper
フェア	fair ball
フェアウェイ	fairway
フェアプレー	fair play
フェイク	fake
フェイク	ad-lib
フェイク	vocal run
フェイス	face
フェイント	feint
フェデレーション	federation
フェミニスト	feminist
フェミニスト	man who indulges women
フェミニスト	gentleman
フェミニズム	feminism
フェラチオ	fellatio
フェラチオ	blow job
フェリー	ferry
フェルト	felt
フェローシップ	fellowship
フェロモン	pheromone
フェンシング	fencing
フェンス	fence
フォーク	fork
フォーク	forkball
ホーク	fork
ホーク	forkball
フォークソング	folk song
フォークソング	folk music
フォークボール	forkball
フォース	force
フォーチュン	fortune
フォード	ford
フォーマット	format
フォーマット	form
フォーミュラカー	formula car
フォーム	form
フォーメーション	formation
フォーラム	forum
フォールト	fault
フォア	four
フォアグラ	foie gras
フォアハンド	forehand
フォアボール	base on balls
フォアボール	walk
フォアボール	pass
フォアマン	foreman
フォスターチャイルド	foster child
フォックストロット	foxtrot
フォト	photo
フォロー	follow
フォロー	follow-up
フォロー	following up
フォワード	attacker
フック	hook
フットワーク	footwork
フットワーク	mobility
フットワーク	flexibility
フュージョン	fusion
フューチャー	future
フライ	deep-fried food
フライト	flight
フライパン	fry pan
フライパン	frying pan
フライホイール	flywheel
フライング	flying
フライング	false start
フライング	breaking the street date
フラグ	flag
フラグ	boolean value
フラストレーション	frustration
フラッグ	flag
フラッシュ	flashlight
フラッシュ	flashbulb
フラッシュ	newsflash
フラメンコ	flamenco
フラワーアレンジメント	flower arrangement
フランクフルト	frankfurter
フランクフルト	frank
フランスパン	breadstick
フランチャイズ	franchise
フリー	freelance
フリー	independent
フリー	freelancer
フリーエージェント	free agent
フリーキック	free kick
フリースタイル	freestyle
フリーズ	freezing
フリーズ	turning into ice
フリーズ	locking up
フリーダイヤル	toll-free number
フリーダム	freedom
フリーハンド	free-hand
フリーパス	free pass
フリーマーケット	flea market
フリーランサー	freelancer
フリーランス	freelance
フリゲート	frigate
フリップフロップ	flip flop
フリンジ	fringe
フルーツ	fruit
フルート	flute
フレーズ	phrase
フレーバー	flavor
フレーバー	flavour
フレーム	frame
フレア	flare
フレアー	flare
フレキシブル	flexible
フレックス	flexible-hours system
フレックス	flextime
フレックス	flexitime
フレッシュ	coffee whitener
フレッシュマン	freshman
フレンズ	friends
フレンド	friend
フロー	flow
フローズンフード	frozen food
フロート	float
フロート	pontoon
フローリング	wooden flooring
フロア	floor
フロア	dance floor
フロア	sales floor
フロスト	frost
フロック	fluke
フロック	chance
フロック	unexpected event
フロッピーディスク	floppy disk
フロン	fluorocarbon
フロン	chlorofluorohydrocarbon
フロンガス	chlorofluorocarbon gas
フロント	front desk
フロント	front office
フロント	team management
ブーイング	booing
ブーケ	bouquet
ブース	booth
ブーツ	boots
ブーツ	boot
ブーム	boom
ブーム	craze
ブーム	fad
ブーメラン	boomerang
ブーメラン	swim briefs
ブイ	buoy
ブイ	lifebuoy
ブザー	buzzer
ブタン	butane
ブッカー	booker
ブック	book
ブックメーカー	bookmaker
ブックレット	booklet
ブティック	boutique
ブライダル	wedding
ブライダル	wedding planning
ブラインド	window blind
ブラインド	blinds
ブラインド	blind
ブラウス	blouse
ブラジャー	bra
ブラジャー	brassiere
ブラスバンド	brass band
ブラック	black
ブラック	boldface
ブラック	blackface
ブラッシー	brassie
ブランク	blank
ブランク	blank space
ブランク	gap
ブランチ	branch
ブランデー	brandy
ブランド	brand
ブリージング	breathing
ブリーフ	briefs
フリッカー	flicker
ブリッジ	bridge
ブル	bull
ブル	bulldog
ブル	bulldozer
ブルー	blue
ブルース	blues
ブルーバード	bluebird
ブルジョア	bourgeois
ブルゾン	blouson
ブルゾン	jacket gathered at the waist
ブルネット	brunette
ブルネット	woman or girl with brown skin or eyes
ブルペン	bull pen
ブレーキ	brake
ブレード	blade
ブレーン	advisor
ブレーン	brain trust
ブレイク	becoming popular
ブレイク	becoming a hit
ブレーク	becoming popular
ブレーク	becoming a hit
ブレザー	blazer
ブレスト	breast
ブレスト	breaststroke
ブレスレット	bracelet
プレゼンテーション	presentation
ブレッド	bread
ブレンド	blend
ブロー	blow-drying
ブロー	blow
ブロー	punch
ブローカー	broker
ブローチ	brooch
ブロード	broadcloth
ブロイラー	broiler
ブロッカー	blocker
ブロッカー	antagonist
ブロック	concrete block
ブロック	obstructing
ブロック	block
ブロマイド	bromide paper
ブロンズ	bronze
ブンド	bond
プータロー	unemployed person
プータロー	vagabond
プータロー	floater
プッシュ	push
プッシュ	pressuring
プッシュホン	push-button telephone
プライス	price
プライド	pride
プライド	dignity
プライド	self-worth
プライバシー	privacy
プライベート	personal life
プライムタイム	prime time
プラカード	placard
プラグ	plug
プラグ	connector
プラグ	spark plug
プラグマティズム	pragmatism
プラザ	plaza
プラス	plus
プラス	addition
プラス	plus sign
プラスチック	plastic
プラズマ	plasma
プラットホーム	platform
プラネタリウム	planetarium
プラモデル	plastic model
プラン	plan
プラン	scheme
プラン	package
プランクトン	plankton
プランタン	springtime
プランタン	spring
プラント	plant
プラント	vegetation
プランナー	planner
プランナー	game designer
プランニング	planning
プリーツ	pleat
プリーツ	pleats
プリーツ	plait
プリズム	prism
プリンス	prince
プリンセス	princess
プリンタ	printer
プリンター	printer
プリント	print
プリント	printing
プリント	handout
プレイ	play
プレイ	recreation
プレイ	game
プレー	play
プレー	recreation
プレー	game
プレーオフ	play-off
プレーオフ	playoff
プレート	plate
プレート	anode
プレイヤー	player
プレーヤー	player
プレイガール	playgirl
プレイボーイ	playboy
プレジデント	president
プレス	pressing
プレス	stamping
プレス	printing
プレスクラブ	press club
プレスセンター	press center
プレスセンター	press centre
プレスリリース	press release
プレゼント	present
プレゼント	gift
プレタポルテ	ready-made clothing
プレタポルテ	ready-to-wear clothing
プレッシャー	pressure
プレハブ	prefab
プレハブ	prefabrication
プレハブ	prefabricated building
プレミアム	premium
プレリュード	prelude
プロ	professional
プロ	pro
プロ	program
プログラム	programme
プログラム	brochure
プログラム	pamphlet
プロジェクター	projector
プロジェクト	project
プロセス	process
プロセッサー	processor
プロダクション	production
プロダクト	product
プロップジェット	propjet
プロデュース	production
プロデュース	creation
プロデュース	design
プロパー	regular price
プロパー	net price
プロパガンダ	propaganda
プロパン	propane
プロフィール	profile
プロフェッショナル	professional
プロペラ	propeller
プロポーザル	proposal
プロモーション	promotion
プロモーター	promoter
プロレス	professional wrestling
プロレタリア	proletarian
プロローグ	prologue
プロンプター	teleprompter
プロンプター	autocue
ヘア	pubic hair
ヘアケア	hair care
ヘアスタイル	hairstyle
ヘクタール	hectare
ヘッジ	hedge
ヘッド	head
ヘッドコーチ	head coach
ヘッドホン	headphone
ヘッドホン	headphones
ヘッドライト	head torch
ヘディング	headbutt
ヘドロ	sludge
ヘドロ	slime
ヘドロ	chemical ooze
ヘビー	heavy
ヘビースモーカー	heavy smoker
ヘム	hem
ヘモグロビン	hemoglobin
ヘモグロビン	haemoglobin
ヘラルド	herald
ヘリ	helicopter
ヘリコプター	helicopter
ヘリポート	heliport
ヘリンボーン	herringbone
ヘル	hell
ヘルス	health
ヘルスクラブ	fitness club
ヘルスクラブ	health club
ヘルスクラブ	gym
ヘルニア	hernia
ヘルパー	helper
ヘルメット	helmet
ヘルメット	hard hat
ヘルメット	protective headgear
ヘロイン	heroin
ベーカリー	bakery
ベーカリー	pastry shop
ベーコン	bacon
ベージュ	beige
ベース	base
ベース	basis
ベース	theme
ベースアップ	raise of the basic wage rate
ベースアップ	increase in base pay
ベースアップ	salary increase
ベースキャンプ	base camp
ベータ	beta
ベール	veil
ベア	increase in basic salary
ベアリング	bearing
ベクター	vector
ベクトル	vector
ベクトル	focus
ベジタブル	vegetable
ベスト	best
ベストセラー	bestseller
ベストテン	top ten
ベストテン	the ten best
ベッド	bed
ベテラン	person with a lot of experience
ベテラン	old hand
ベニヤ	veneer
ベニヤ	plywood
ベネフィット	benefit
ベビー	baby
ベビーカー	stroller
ベビーカー	buggy
ベビーカー	pushchair
ベビーシッター	babysitter
ベランダ	balcony
ベランダ	veranda
ベランダ	verandah
ベリーダンス	belly dance
ベル	bell
ベルト	belt
ベルト	zone
ベルト	area
ベルトコンベア	conveyor belt
ベルトコンベア	belt conveyor
ベルモット	vermouth
ベレー	beret
ベロ	tongue
ベンジン	gasoline
ベンジン	petrol
ベンチ	bench
ベンチャー	venture
ページ	page
ページ	nth page
ペース	pace
ペースメーカー	pacemaker
ペースメーカー	pacesetter
ペーソス	pathos
ペーパー	paper
ペア	pair
ペア	set of two
ペア	pair-oared boat
ペアリング	couple rings
ペイ	pay
ペイ	salary
ペイ	heroin
ペインクリニック	pain clinic
ペイント	paint
ペスト	plague
ペスト	black plague
ペダル	pedal
ペッサリー	pessary
ペッサリー	contraceptive diaphragm for vaginal use
ペット	pet
ペット	trumpet
ペドメーター	pedometer
ペナルティー	penalty
ペナント	pennant
ペニシリン	penicillin
ペプシン	pepsin
ペリカン	pelican
ペン	pen
ペンキ	paint
ペンギン	penguin
ペンタゴン	pentagon
ペンチ	cutting pliers
ペンチ	combination pliers
ペンネーム	pen-name
ホース	hose
ホープ	hope
ホープ	white hope
ホープ	person of promise
ホーマー	homer
ホーマー	home run
ホーミング	homing
ホーム	platform
ホームイン	getting home
ホームイン	crossing home plate
ホームイン	scoring
ホームグラウンド	home ground
ホームグラウンド	home field
ホームシック	homesickness
ホームステイ	homestay
ホームターミナル	home terminal
ホームドラマ	family-centered sitcom
ホームドラマ	soap opera
ホームヘルパー	caregiver
ホームヘルパー	care worker
ホームヘルパー	carer
ホームラン	home run
ホームルーム	homeroom
ホームルーム	form room
ホームルーム	form class
ホール	dining area of a restaurant
ホイッスル	whistle
ホステル	hostel
ホスピス	hospice
ホック	hook and eye
ホック	snap fastener
ホック	press stud
ホット	hot
ホットライン	hot line
ホットライン	hotline
ホップ	hop
ホップ	hopping
ホップ	jumping on one foot
ホテル	hotel
ホモ	homo
ホモ	homozygote
ホモ	homogenization
ホラー	horror
ホリデー	holiday
ホリデイ	holiday
ホルスター	holster
ホルダー	holder
ホルモン	hormone
ホルモン	entrails
ホログラフィ	holography
ホワイト	white
ホワイト	correction fluid
ホワイト	white-out
ボー	bow
ボー	bowknot
ボー	bow tie
ボーイ	boy
ボーイ	bellboy
ボーイ	porter
ボーイフレンド	boyfriend
ボーイフレンド	male friend
ボーカラー	bow collar
ボーカリスト	vocalist
ヴォーカリスト	vocalist
ボーカル	vocals
ボーカル	singing
ボーカル	vocalist
ボーク	balk
ボーダー	border
ボーダー	boundary
ボーダー	edge
ボーダーライン	border line
ボート	boat
ボート	rowboat
ボート	rowing boat
ボートピープル	boat refugees
ボートピープル	refugees fleeing by boat
ボード	board
ボードセーリング	boardsailing
ボードセーリング	windsurfing
ボーナス	bonus
ボール	ball
ボールド	bold
ボールド	boldface
ボールペン	ball-point pen
ボーン	bone
ボイコット	boycott
ボイジャー	voyager
ボイス	voice
ボイスレコーダー	cockpit voice recorder
ボイスレコーダー	voice recorder
ボイスレコーダー	dictation machine
ボイラー	boiler
ボウル	bowl
ボギー	bogey
ボクシング	boxing
ボコーダー	vocoder
ボサノバ	bossa nova
ボス	boss
ボス	leader
ボス	head
ボタン	push-button
ボタン	button
ボックス	box
ボックス	container
ボックス	bin
ボディー	body
ボディー	body blow
ボディ	body
ボディ	body blow
ボディーブロー	body blow
ボトム	bottom
ボトル	bottle
ボブスレー	bobsleigh
ボブスレー	bobsled
ボランティア	volunteer
ボリューム	volume
ボリューム	bulk
ボリューム	mass
ボルテージ	voltage
ボルテージ	excitement
ボルテージ	enthusiasm
ボルト	volt
ボレー	volley
ボレロ	bolero
ボレロ	shrug
ボン	good
ボンド	bond
ボンド	adhesive
ボンド	glue
ボンネット	bonnet
ボンベ	compressed gas cylinder
ボンベ	aerosol spray can
ポーカー	poker
ポーズ	pose
ポーズ	posturing
ポーズ	pretence
ポーター	porter
ポータブル	portable
ポート	port
ポート	harbor
ポートフォリオ	portfolio
ポール	pole
ポール	trolley pole
ポール	rod
ポイント	key point
ポイント	important part
ポイント	point
ポエム	poem
ポケット	pocket
ポケットサイズ	pocket-size
ポケットベル	pager
ポケットベル	beeper
ポケットマネー	pocket money
ポシビリティ	possibility
ポシェット	pochette
ポジショニング	positioning
ポジション	position
ポジティブ	positive
ポジティブ	anode
ポスター	poster
ポスト	postbox
ポスト	mailbox
ポスト	mail box
ポット	vacuum bottle
ポット	thermos flask
ポップ	pop
ポップ	popular
ポップ	fashionable
ポップアート	pop art
ポップス	pop music
ポップス	popular music
ポテト	potato
ポテト	chips
ポテト	fried potato
ポテトチップス	potato chips
ポテトチップス	potato crisps
ポテンシャル	potential
ポトフ	pot-au-feu
ポニーテール	ponytail
ポピュラー	popular music
ポピュラー	pop music
ポプリ	potpourri
ポリ	polyethylene
ポリープ	polyp
ポリエチレン	polyethylene
ポリオ	polio
ポリオ	poliomyelitis
ポリシー	policy
ポリス	police
ポリス	police officer
ポリプロピレン	polypropylene
ポリマー	polymer
ポルカ	polka
ポルノ	pornography
ポルノ	porn
ポルノ	porno
ポロ	polo
ポンド	pound sterling
ポンプ	pump
ポンポン	pompom
ポンポン	pompon
ポンポン	pom-pom
マーカー	marker
マーガリン	margarine
マーク	mark
マーク	sign
マーク	symbol
マークシート	computer-scored answer sheet
マークシート	optical answer sheet
マークシート	scantron
マーケット	market
マーケティング	marketing
マージン	margin
マーチ	march
マート	mart
マーブル	marble
マーメイド	mermaid
マイカー	privately owned car
マイク	mike
マイク	mic
マイク	microphone
マイクロ	minibus
マイクロ	microfilm
マイクロバス	minibus
マイクロフィルム	microfilm
マイコン	microcomputer
マイコン	personal computer
マイコン	home computer
マイナー	minor
マイナー	small
マイナー	unimportant
マイナス	minus
マイナス	subtraction
マイナス	taking away
マイノリティー	minority
マイノリティー	minority group
マイム	mime
マイル	mile
マインド	mind
マインド	mindset
マインド	mentality
マウンテン	mountain
マウント	mount
マウント	stand
マウント	fixture
マウンド	mound
マエストロ	maestro
マカロニ	macaroni
マガジン	film canister
マキシ	maxim
マクロ	macro
マグニチュード	magnitude
マグネット	magnet
マグマ	magma
マザリング	mothering
マシン	machine
マシン	race car
マシン	racing motorcycle
マシーン	machine
マシーン	race car
マシーン	racing motorcycle
マシンガン	machine gun
マジシャン	magician
マジシャン	illusionist
マジック	magic
